timestamp,x_px,y_px,z_mm,point_id,sequence_id
1751004710.6447964,215,130,848.0,P3,1
1751004711.5462682,256,203,644.0,P3,2
1751004711.562481,227,227,442.0,P3,2
1751004711.5987737,214,268,457.0,P3,2
1751004711.6428297,210,307,474.0,P3,2
1751004711.6630092,206,322,485.0,P3,2
1751004711.7130182,203,333,494.0,P3,2
1751004711.7343872,204,339,499.0,P3,2
1751004711.7782733,202,342,504.0,P3,2
1751004711.802183,200,346,509.0,P3,2
1751004711.8325033,198,349,508.0,P3,2
1751004711.8635533,198,350,508.0,P3,2
1751004711.9128087,198,349,508.0,P3,2
1751004711.9302742,198,349,508.0,P3,2
1751004711.9628973,198,349,509.0,P3,2
1751004711.9963727,198,349,509.0,P3,2
1751004712.0437024,198,349,509.0,P3,2
1751004712.063286,198,350,511.0,P3,2
1751004712.0971856,198,349,509.0,P3,2
1751004712.1319222,198,349,509.0,P3,2
1751004712.1633894,198,349,508.0,P3,2
1751004712.2135541,198,348,507.0,P3,2
1751004712.2462058,197,343,502.0,P3,2
1751004712.2636905,194,336,497.0,P3,2
1751004712.3140185,193,323,503.0,P3,2
1751004712.3449664,194,307,541.0,P3,2
1751004712.3779037,196,286,557.0,P3,2
1751004712.4117198,198,262,580.0,P3,2
1751004712.4431107,203,236,599.0,P3,2
1751004712.475037,208,206,632.0,P3,2
1751004712.5066023,215,171,674.0,P3,2
1751004712.5384247,223,129,843.0,P3,2
1751004713.8489103,235,189,419.0,P3,3
1751004713.8660429,219,226,437.0,P3,3
1751004713.911111,209,260,448.0,P3,3
1751004713.9429357,204,292,464.0,P3,3
1751004713.966266,202,308,475.0,P3,3
1751004713.998461,200,319,484.0,P3,3
1751004714.0324626,200,330,492.0,P3,3
1751004714.0662482,200,338,500.0,P3,3
1751004714.0991786,199,343,507.0,P3,3
1751004714.1422305,200,347,508.0,P3,3
1751004714.1755495,200,348,509.0,P3,3
1751004714.1993852,200,347,509.0,P3,3
1751004714.24393,200,347,510.0,P3,3
1751004714.2771153,200,347,510.0,P3,3
1751004714.3116257,201,347,510.0,P3,3
1751004714.3439488,200,346,511.0,P3,3
1751004714.366845,199,346,511.0,P3,3
1751004714.4103994,200,345,511.0,P3,3
1751004714.436251,199,344,511.0,P3,3
1751004714.476517,198,343,512.0,P3,3
1751004714.5110576,198,343,512.0,P3,3
1751004714.5322042,196,342,508.0,P3,3
1751004714.5794287,193,340,504.0,P3,3
1751004714.6121545,192,333,500.0,P3,3
1751004714.6439595,191,326,496.0,P3,3
1751004714.6757064,191,313,498.0,P3,3
1751004714.7110476,195,299,543.0,P3,3
1751004714.743244,198,281,560.0,P3,3
1751004714.7821658,203,258,578.0,P3,3
1751004714.805911,206,232,609.0,P3,3
1751004714.83966,214,201,642.0,P3,3
1751004714.871255,219,160,686.0,P3,3
1751004715.884443,274,147,424.0,P3,4
1751004715.9013207,260,190,424.0,P3,4
1751004715.947392,247,226,434.0,P3,4
1751004715.9680984,239,257,444.0,P3,4
1751004716.0009785,229,281,452.0,P3,4
1751004716.0472565,220,300,460.0,P3,4
1751004716.0701737,214,312,471.0,P3,4
1751004716.116825,209,325,476.0,P3,4
1751004716.1509206,204,335,485.0,P3,4
1751004716.168313,205,339,495.0,P3,4
1751004716.2011368,205,344,504.0,P3,4
1751004716.2374122,200,346,509.0,P3,4
1751004716.2781432,200,347,509.0,P3,4
1751004716.3036304,200,348,510.0,P3,4
1751004716.3514965,200,347,510.0,P3,4
1751004716.3682642,200,347,511.0,P3,4
1751004716.4013922,200,347,510.0,P3,4
1751004716.4479132,200,347,510.0,P3,4
1751004716.477652,200,347,509.0,P3,4
1751004716.512125,200,347,509.0,P3,4
1751004716.5346732,200,347,512.0,P3,4
1751004716.5706348,200,347,510.0,P3,4
1751004716.6027975,200,347,511.0,P3,4
1751004716.6461835,200,347,512.0,P3,4
1751004716.6817305,199,347,511.0,P3,4
1751004716.7004778,199,345,509.0,P3,4
1751004716.7496507,197,341,503.0,P3,4
1751004716.7821565,195,331,496.0,P3,4
1751004716.8140328,197,317,513.0,P3,4
1751004716.8454661,203,296,550.0,P3,4
1751004716.8769982,209,269,570.0,P3,4
1751004716.9174705,213,240,599.0,P3,4
1751004716.9401417,225,205,637.0,P3,4
1751004716.972246,198,110,439.0,P3,4
1751004717.9280899,239,130,440.0,P3,5
1751004717.9380982,231,170,440.0,P3,5
1751004717.9709663,218,220,424.0,P3,5
1751004718.019929,210,236,436.0,P3,5
1751004718.037002,207,258,448.0,P3,5
1751004718.0697024,204,272,457.0,P3,5
1751004718.1035068,202,286,467.0,P3,5
1751004718.1490037,197,302,477.0,P3,5
1751004718.172252,196,315,485.0,P3,5
1751004718.2157364,192,325,492.0,P3,5
1751004718.2469254,191,330,500.0,P3,5
1751004718.2796376,191,335,506.0,P3,5
1751004718.3038425,193,337,508.0,P3,5
1751004718.3488593,195,337,511.0,P3,5
1751004718.3703606,196,338,510.0,P3,5
1751004718.4035072,197,339,510.0,P3,5
1751004718.4368467,198,341,512.0,P3,5
1751004718.4706202,198,342,512.0,P3,5
1751004718.5038774,198,342,512.0,P3,5
1751004718.5368366,197,343,512.0,P3,5
1751004718.5706637,197,343,511.0,P3,5
1751004718.6204731,197,343,511.0,P3,5
1751004718.637525,197,343,510.0,P3,5
1751004718.6841075,197,344,512.0,P3,5
1751004718.7037015,198,343,511.0,P3,5
1751004718.750737,198,343,512.0,P3,5
1751004718.780614,198,343,512.0,P3,5
1751004718.807978,199,344,512.0,P3,5
1751004718.8533077,199,344,511.0,P3,5
1751004718.8734725,198,344,513.0,P3,5
1751004718.9188724,198,343,511.0,P3,5
1751004718.9505608,198,341,511.0,P3,5
1751004718.9823575,197,341,508.0,P3,5
1751004719.0141535,195,339,502.0,P3,5
1751004719.046034,193,333,498.0,P3,5
1751004719.077507,192,323,498.0,P3,5
1751004719.1095076,192,309,533.0,P3,5
1751004719.1409814,193,289,556.0,P3,5
1751004719.1742628,199,265,573.0,P3,5
1751004719.205731,204,235,599.0,P3,5
1751004719.237531,210,200,633.0,P3,5
1751004719.320305,235,103,889.0,P3,5
1751004720.2888646,281,125,441.0,P3,6
1751004720.305528,266,184,437.0,P3,6
1751004720.3391898,251,227,445.0,P3,6
1751004720.3725512,241,258,460.0,P3,6
1751004720.4222538,231,294,470.0,P3,6
1751004720.4547458,221,313,481.0,P3,6
1751004720.472757,214,331,492.0,P3,6
1751004720.5062096,210,339,496.0,P3,6
1751004720.551934,207,341,500.0,P3,6
1751004720.581768,202,345,507.0,P3,6
1751004720.607397,200,349,507.0,P3,6
1751004720.6435707,202,347,509.0,P3,6
1751004720.6809695,204,345,513.0,P3,6
1751004720.715605,207,342,515.0,P3,6
1751004720.7395775,207,342,515.0,P3,6
1751004720.7784991,207,342,515.0,P3,6
1751004720.8168664,207,341,514.0,P3,6
1751004720.8425255,207,341,515.0,P3,6
1751004720.8727288,207,341,515.0,P3,6
1751004720.906231,206,340,517.0,P3,6
1751004720.940679,205,339,517.0,P3,6
1751004720.975171,206,338,518.0,P3,6
1751004721.0179782,206,338,517.0,P3,6
1751004721.0381324,206,338,517.0,P3,6
1751004721.0851703,206,338,518.0,P3,6
1751004721.1168907,205,337,518.0,P3,6
1751004721.1488469,206,337,517.0,P3,6
1751004721.1819327,205,337,518.0,P3,6
1751004721.213395,205,337,517.0,P3,6
1751004721.2473412,205,335,509.0,P3,6
1751004721.2769053,206,329,503.0,P3,6
1751004721.3407025,207,301,544.0,P3,6
1751004721.376724,209,280,562.0,P3,6
1751004721.4063466,216,256,581.0,P3,6
1751004721.4541328,219,226,616.0,P3,6
1751004721.4732065,229,189,653.0,P3,6
1751004721.517798,240,148,701.0,P3,6
1751004721.549386,235,83,919.0,P3,6
1751004722.5580091,273,117,379.0,P3,7
1751004722.5761657,264,121,956.0,P3,7
1751004722.608572,254,188,414.0,P3,7
1751004722.6417904,249,224,430.0,P3,7
1751004722.6752186,240,256,435.0,P3,7
1751004722.7081227,235,281,447.0,P3,7
1751004722.7427185,227,297,457.0,P3,7
1751004722.7907617,220,312,470.0,P3,7
1751004722.8086455,213,324,483.0,P3,7
1751004722.842377,205,336,494.0,P3,7
1751004722.8751197,200,338,498.0,P3,7
1751004722.917005,193,342,506.0,P3,7
1751004722.942169,191,349,507.0,P3,7
1751004722.9755437,191,350,508.0,P3,7
1751004723.0085893,193,350,510.0,P3,7
1751004723.042236,198,347,509.0,P3,7
1751004723.0837572,199,348,510.0,P3,7
1751004723.1090493,199,347,512.0,P3,7
1751004723.1514509,199,347,512.0,P3,7
1751004723.184515,199,347,511.0,P3,7
1751004723.209405,199,347,511.0,P3,7
1751004723.2440362,199,347,511.0,P3,7
1751004723.2881906,199,346,512.0,P3,7
1751004723.3175445,199,346,513.0,P3,7
1751004723.3394,199,346,511.0,P3,7
1751004723.3746955,199,346,511.0,P3,7
1751004723.4059026,199,346,510.0,P3,7
1751004723.4535215,199,346,512.0,P3,7
1751004723.4748192,198,346,512.0,P3,7
1751004723.5168924,198,346,511.0,P3,7
1751004723.5489304,198,346,511.0,P3,7
1751004723.580814,197,347,511.0,P3,7
1751004723.6127052,198,342,512.0,P3,7
1751004723.646208,199,330,504.0,P3,7
1751004723.6790686,203,311,538.0,P3,7
1751004723.7178216,206,285,556.0,P3,7
1751004723.7421448,214,251,591.0,P3,7
1751004723.789831,224,208,634.0,P3,7
1751004723.8732452,191,68,679.0,P3,7
1751004724.7938025,270,110,993.0,P3,8
1751004724.8108964,257,177,448.0,P3,8
1751004724.8438175,236,219,438.0,P3,8
1751004724.877712,219,244,447.0,P3,8
1751004724.9106941,206,276,452.0,P3,8
1751004724.9527245,199,310,456.0,P3,8
1751004724.9842148,195,322,464.0,P3,8
1751004725.018428,193,328,474.0,P3,8
1751004725.0446098,192,335,479.0,P3,8
1751004725.0870044,192,335,480.0,P3,8
1751004725.1112168,192,336,483.0,P3,8
1751004725.1600344,193,337,490.0,P3,8
1751004725.1782382,194,342,507.0,P3,8
1751004725.2171435,194,350,508.0,P3,8
1751004725.245149,192,350,511.0,P3,8
1751004725.2781258,192,348,510.0,P3,8
1751004725.319963,191,347,511.0,P3,8
1751004725.3447285,192,348,510.0,P3,8
1751004725.3782063,192,348,512.0,P3,8
1751004725.4173872,192,348,511.0,P3,8
1751004725.4533112,192,348,512.0,P3,8
1751004725.4784873,193,347,511.0,P3,8
1751004725.5121853,193,348,512.0,P3,8
1751004725.551682,194,348,511.0,P3,8
1751004725.5858982,195,348,510.0,P3,8
1751004725.6098876,196,346,512.0,P3,8
1751004725.643857,196,345,509.0,P3,8
1751004725.678446,196,346,512.0,P3,8
1751004725.7086468,195,346,511.0,P3,8
1751004725.7400303,195,347,512.0,P3,8
1751004725.7786012,195,347,512.0,P3,8
1751004725.819204,195,347,512.0,P3,8
1751004725.854794,195,345,512.0,P3,8
1751004725.8824506,194,339,505.0,P3,8
1751004725.9245164,195,326,497.0,P3,8
1751004725.945214,200,308,541.0,P3,8
1751004725.9799943,207,285,558.0,P3,8
1751004726.0114846,214,255,587.0,P3,8
1751004726.0451846,227,219,625.0,P3,8
1751004726.0788426,240,175,676.0,P3,8
1751004726.1218152,240,108,879.0,P3,8
1751004727.0643156,248,231,443.0,P3,9
1751004727.0801275,227,255,461.0,P3,9
1751004727.1130157,219,280,479.0,P3,9
1751004727.1471157,207,316,495.0,P3,9
1751004727.1797547,198,346,508.0,P3,9
1751004727.2147443,196,351,507.0,P3,9
1751004727.2543654,196,349,510.0,P3,9
1751004727.279761,197,346,510.0,P3,9
1751004727.3144042,198,348,510.0,P3,9
1751004727.347036,199,349,509.0,P3,9
1751004727.3803546,199,348,510.0,P3,9
1751004727.413725,200,348,511.0,P3,9
1751004727.4465787,200,347,510.0,P3,9
1751004727.4800377,200,346,510.0,P3,9
1751004727.5169108,199,347,512.0,P3,9
1751004727.5635602,199,346,510.0,P3,9
1751004727.5807908,199,346,510.0,P3,9
1751004727.6139336,200,346,510.0,P3,9
1751004727.6478043,199,346,512.0,P3,9
1751004727.689131,200,345,510.0,P3,9
1751004727.720188,200,346,512.0,P3,9
1751004727.7470305,199,346,512.0,P3,9
1751004727.7807248,198,346,512.0,P3,9
1751004727.813774,198,346,512.0,P3,9
1751004727.8474696,197,347,513.0,P3,9
1751004727.8827114,197,342,512.0,P3,9
1751004727.9198499,191,334,504.0,P3,9
1751004727.9467342,189,323,506.0,P3,9
1751004727.9907103,192,305,540.0,P3,9
1751004728.021167,195,283,559.0,P3,9
1751004728.0448585,201,255,582.0,P3,9
1751004728.08989,209,222,618.0,P3,9
1751004728.1194594,218,185,655.0,P3,9
1751004728.1891267,233,90,914.0,P3,9
1751004729.1321933,286,140,427.0,P3,10
1751004729.1492195,275,178,675.0,P3,10
1751004729.1877987,261,207,427.0,P3,10
1751004729.2201326,249,235,436.0,P3,10
1751004729.248727,239,256,446.0,P3,10
1751004729.2823992,231,273,455.0,P3,10
1751004729.3192894,226,288,459.0,P3,10
1751004729.3554654,220,299,468.0,P3,10
1751004729.3820672,216,309,478.0,P3,10
1751004729.4154465,213,318,486.0,P3,10
1751004729.4494028,211,326,493.0,P3,10
1751004729.48279,207,336,510.0,P3,10
1751004729.5162294,203,346,509.0,P3,10
1751004729.5552194,201,347,511.0,P3,10
1751004729.5825622,201,346,510.0,P3,10
1751004729.61617,202,345,512.0,P3,10
1751004729.6494734,201,344,513.0,P3,10
1751004729.683254,202,345,513.0,P3,10
1751004729.7183485,202,345,513.0,P3,10
1751004729.7492704,201,344,512.0,P3,10
1751004729.7830808,201,345,513.0,P3,10
1751004729.8172011,201,345,512.0,P3,10
1751004729.851284,200,345,513.0,P3,10
1751004729.8881116,200,345,512.0,P3,10
1751004729.9207911,200,345,511.0,P3,10
1751004729.9458117,200,345,515.0,P3,10
1751004729.9829698,201,345,513.0,P3,10
1751004730.0103414,201,345,514.0,P3,10
1751004730.0457134,200,344,513.0,P3,10
1751004730.0832388,200,344,513.0,P3,10
1751004730.1205308,200,344,513.0,P3,10
1751004730.1520095,200,343,512.0,P3,10
1751004730.1874197,199,341,510.0,P3,10
1751004730.2208028,196,337,507.0,P3,10
1751004730.2493505,192,327,495.0,P3,10
1751004730.2877269,190,314,505.0,P3,10
1751004730.311876,194,295,547.0,P3,10
1751004730.3495414,200,272,569.0,P3,10
1751004730.3877187,208,242,596.0,P3,10
1751004730.4221919,217,209,629.0,P3,10
1751004730.453617,224,167,681.0,P3,10
1751004730.4892125,233,110,872.0,P3,10
1751004731.6299636,278,195,656.0,P3,11
1751004731.6567354,254,231,616.0,P3,11
1751004731.6867971,232,259,449.0,P3,11
1751004731.7220266,213,259,462.0,P3,11
1751004731.7567062,210,296,477.0,P3,11
1751004731.7873302,206,324,485.0,P3,11
1751004731.8188148,204,335,498.0,P3,11
1751004731.85245,203,343,501.0,P3,11
1751004731.8852572,201,345,507.0,P3,11
1751004731.918241,199,345,507.0,P3,11
1751004731.9570353,198,346,510.0,P3,11
1751004731.985595,198,346,511.0,P3,11
1751004732.0188563,198,346,510.0,P3,11
1751004732.0525088,198,346,510.0,P3,11
1751004732.085131,199,346,510.0,P3,11
1751004732.121811,199,346,509.0,P3,11
1751004732.1524873,199,346,509.0,P3,11
1751004732.1858606,198,346,511.0,P3,11
1751004732.2186632,198,346,511.0,P3,11
1751004732.2526603,199,346,509.0,P3,11
1751004732.29028,199,346,510.0,P3,11
1751004732.3186054,198,346,510.0,P3,11
1751004732.3503897,199,346,510.0,P3,11
1751004732.3854005,199,346,510.0,P3,11
1751004732.4176877,199,344,512.0,P3,11
1751004732.4518278,201,340,509.0,P3,11
1751004732.4853895,202,332,507.0,P3,11
1751004732.5090537,201,321,505.0,P3,11
1751004732.5570207,202,306,543.0,P3,11
1751004732.5885358,207,281,562.0,P3,11
1751004732.6230683,210,250,587.0,P3,11
1751004732.6524193,217,216,623.0,P3,11
1751004732.6853762,216,176,664.0,P3,11
1751004732.767309,229,76,596.0,P3,11
1751004733.7329807,271,60,715.0,P3,12
1751004733.7873046,249,184,443.0,P3,12
1751004733.8203428,236,230,435.0,P3,12
1751004733.8586268,226,264,447.0,P3,12
1751004733.8870883,202,250,467.0,P3,12
1751004733.9247968,201,239,480.0,P3,12
1751004733.9543693,207,321,491.0,P3,12
1751004733.987237,206,328,495.0,P3,12
1751004734.0205348,204,330,499.0,P3,12
1751004734.0539224,203,334,502.0,P3,12
1751004734.0872934,201,338,503.0,P3,12
1751004734.1207626,200,341,508.0,P3,12
1751004734.1540966,200,344,509.0,P3,12
1751004734.187708,198,345,510.0,P3,12
1751004734.2209215,198,345,510.0,P3,12
1751004734.254569,198,345,511.0,P3,12
1751004734.2880042,198,345,511.0,P3,12
1751004734.3271997,199,344,511.0,P3,12
1751004734.3542624,199,344,512.0,P3,12
1751004734.387594,199,344,513.0,P3,12
1751004734.4215715,199,345,512.0,P3,12
1751004734.4604576,198,344,512.0,P3,12
1751004734.4875634,199,344,512.0,P3,12
1751004734.5255933,199,344,512.0,P3,12
1751004734.5568519,199,344,512.0,P3,12
1751004734.5878198,199,344,512.0,P3,12
1751004734.6248748,198,343,511.0,P3,12
1751004734.663141,196,342,506.0,P3,12
1751004734.6877286,194,339,500.0,P3,12
1751004734.7280939,190,331,494.0,P3,12
1751004734.759906,187,316,528.0,P3,12
1751004734.791512,188,293,550.0,P3,12
1751004734.8231733,194,264,579.0,P3,12
1751004734.854968,201,232,608.0,P3,12
1751004734.8877702,204,187,653.0,P3,12
1751004735.9231358,217,252,439.0,P3,13
1751004735.9560122,206,277,455.0,P3,13
1751004735.9899616,206,304,469.0,P3,13
1751004736.022695,207,321,483.0,P3,13
1751004736.056256,208,329,493.0,P3,13
1751004736.0899696,207,336,500.0,P3,13
1751004736.1271222,204,342,501.0,P3,13
1751004736.1568308,201,347,508.0,P3,13
1751004736.193746,202,349,507.0,P3,13
1751004736.22324,201,348,512.0,P3,13
1751004736.261217,199,345,512.0,P3,13
1751004736.2911952,198,344,511.0,P3,13
1751004736.3238084,199,344,513.0,P3,13
1751004736.3594213,200,344,512.0,P3,13
1751004736.390293,199,344,513.0,P3,13
1751004736.4236329,199,344,514.0,P3,13
1751004736.4566767,199,344,513.0,P3,13
1751004736.4899545,198,344,515.0,P3,13
1751004736.523777,199,344,513.0,P3,13
1751004736.560145,198,345,513.0,P3,13
1751004736.5910103,198,344,512.0,P3,13
1751004736.6268153,199,344,512.0,P3,13
1751004736.6587405,199,344,513.0,P3,13
1751004736.6926033,198,345,512.0,P3,13
1751004736.7238398,199,344,512.0,P3,13
1751004736.7570434,200,342,510.0,P3,13
1751004736.7980275,198,337,504.0,P3,13
1751004736.8206017,198,328,497.0,P3,13
1751004736.861303,199,314,504.0,P3,13
1751004736.8891072,203,294,549.0,P3,13
1751004736.916989,208,270,568.0,P3,13
1751004736.9624753,215,240,595.0,P3,13
1751004736.9941463,223,205,635.0,P3,13
1751004737.0254354,234,155,692.0,P3,13
1751004738.0052242,276,145,453.0,P3,14
1751004738.0249133,254,201,649.0,P3,14
1751004738.0584164,236,234,438.0,P3,14
1751004738.0922985,224,266,445.0,P3,14
1751004738.1253934,218,283,451.0,P3,14
1751004738.1594677,213,297,460.0,P3,14
1751004738.1965225,210,304,467.0,P3,14
1751004738.2252178,207,310,472.0,P3,14
1751004738.2591536,205,317,473.0,P3,14
1751004738.2924304,203,321,481.0,P3,14
1751004738.3258352,203,323,486.0,P3,14
1751004738.3588805,202,326,492.0,P3,14
1751004738.3925135,200,327,496.0,P3,14
1751004738.425951,200,332,500.0,P3,14
1751004738.4590526,199,336,505.0,P3,14
1751004738.4921396,198,339,507.0,P3,14
1751004738.5256205,198,341,510.0,P3,14
1751004738.5626264,198,343,512.0,P3,14
1751004738.5927708,198,343,512.0,P3,14
1751004738.6262157,198,343,511.0,P3,14
1751004738.6590624,198,344,510.0,P3,14
1751004738.6992698,198,344,510.0,P3,14
1751004738.7304804,198,344,512.0,P3,14
1751004738.7614794,199,344,512.0,P3,14
1751004738.7926445,199,343,512.0,P3,14
1751004738.8242505,199,343,512.0,P3,14
1751004738.8581586,198,343,513.0,P3,14
1751004738.8906066,198,344,512.0,P3,14
1751004738.9254496,197,343,510.0,P3,14
1751004738.9511294,198,343,511.0,P3,14
1751004738.9986205,197,344,512.0,P3,14
1751004739.0304933,197,344,512.0,P3,14
1751004739.0621276,198,344,512.0,P3,14
1751004739.0941708,197,344,511.0,P3,14
1751004739.1256907,197,344,511.0,P3,14
1751004739.1573062,197,344,511.0,P3,14
1751004739.1907063,197,344,512.0,P3,14
1751004739.2227867,196,344,512.0,P3,14
1751004739.2704723,197,344,512.0,P3,14
1751004739.302273,196,344,512.0,P3,14
1751004739.3206263,197,342,507.0,P3,14
1751004739.3527606,197,338,504.0,P3,14
1751004739.4005566,198,331,502.0,P3,14
1751004739.4185936,200,320,499.0,P3,14
1751004739.4537468,203,304,540.0,P3,14
1751004739.4961715,206,282,560.0,P3,14
1751004739.5279984,210,257,583.0,P3,14
1751004739.5660563,212,224,613.0,P3,14
1751004739.5925126,219,185,657.0,P3,14
1751004740.7959504,248,132,393.0,P3,15
1751004740.8288927,237,174,399.0,P3,15
1751004740.8706143,227,204,408.0,P3,15
1751004740.895375,218,232,417.0,P3,15
1751004740.9282212,213,253,427.0,P3,15
1751004740.9638345,211,273,439.0,P3,15
1751004740.9950473,209,285,447.0,P3,15
1751004741.0288842,207,298,456.0,P3,15
1751004741.0625517,205,306,467.0,P3,15
1751004741.0951133,204,316,473.0,P3,15
1751004741.1312983,203,324,480.0,P3,15
1751004741.1621065,203,330,489.0,P3,15
1751004741.1957445,202,336,496.0,P3,15
1751004741.2288768,200,340,499.0,P3,15
1751004741.2640085,200,344,506.0,P3,15
1751004741.2953925,199,348,509.0,P3,15
1751004741.3301866,198,348,510.0,P3,15
1751004741.3622,200,346,511.0,P3,15
1751004741.3982098,200,345,511.0,P3,15
1751004741.4300914,199,346,511.0,P3,15
1751004741.461944,199,346,511.0,P3,15
1751004741.4935415,200,346,513.0,P3,15
1751004741.5252306,200,346,512.0,P3,15
1751004741.568283,200,345,513.0,P3,15
1751004741.5945802,200,345,512.0,P3,15
1751004741.6260688,199,345,512.0,P3,15
1751004741.667961,199,346,512.0,P3,15
1751004741.6920884,199,346,512.0,P3,15
1751004741.7347054,199,346,511.0,P3,15
1751004741.7637842,199,346,512.0,P3,15
1751004741.7923546,199,346,512.0,P3,15
1751004741.8226373,199,346,512.0,P3,15
1751004741.866634,199,346,512.0,P3,15
1751004741.8985698,199,346,512.0,P3,15
1751004741.9300268,198,346,511.0,P3,15
1751004741.961867,198,346,512.0,P3,15
1751004741.9934862,198,346,512.0,P3,15
1751004742.02514,198,345,512.0,P3,15
1751004742.0684857,197,344,509.0,P3,15
1751004742.0926132,197,339,506.0,P3,15
1751004742.1360748,200,331,506.0,P3,15
1751004742.1644976,201,322,501.0,P3,15
1751004742.1989386,204,309,494.0,P3,15
1751004742.2306604,209,294,547.0,P3,15
1751004742.2626216,215,274,566.0,P3,15
1751004742.2928588,220,252,586.0,P3,15
1751004742.3312016,227,227,619.0,P3,15
1751004742.3647125,234,198,640.0,P3,15
1751004742.402178,240,172,672.0,P3,15
1751004742.460614,244,94,907.0,P3,15
1751004744.7087178,517,107,725.0,P4,1
1751004744.7324784,507,147,750.0,P4,1
1751004744.765822,491,181,788.0,P4,1
1751004744.7995863,480,211,688.0,P4,1
1751004744.8343685,469,232,510.0,P4,1
1751004744.8659945,460,249,520.0,P4,1
1751004744.89928,454,262,531.0,P4,1
1751004744.9327924,447,273,538.0,P4,1
1751004744.966857,442,283,555.0,P4,1
1751004745.0015242,437,290,559.0,P4,1
1751004745.035707,431,296,571.0,P4,1
1751004745.068691,425,301,577.0,P4,1
1751004745.0999696,421,303,574.0,P4,1
1751004745.1333268,420,303,576.0,P4,1
1751004745.1666458,420,303,578.0,P4,1
1751004745.200076,420,303,578.0,P4,1
1751004745.2329066,420,302,577.0,P4,1
1751004745.2652628,420,303,577.0,P4,1
1751004745.29741,420,303,578.0,P4,1
1751004745.3267412,420,302,580.0,P4,1
1751004745.3620026,420,302,579.0,P4,1
1751004745.3976407,420,302,579.0,P4,1
1751004745.4254837,420,302,578.0,P4,1
1751004745.4574223,420,303,577.0,P4,1
1751004745.4974627,420,303,579.0,P4,1
1751004745.5201914,420,303,577.0,P4,1
1751004745.564274,423,298,576.0,P4,1
1751004745.5994291,425,288,579.0,P4,1
1751004745.6314619,429,275,583.0,P4,1
1751004745.6634102,432,258,619.0,P4,1
1751004745.6974692,437,238,640.0,P4,1
1751004745.7291555,443,214,673.0,P4,1
1751004745.7589521,450,187,710.0,P4,1
1751004745.799499,457,158,780.0,P4,1
1751004745.8243086,468,122,751.0,P4,1
1751004745.8664322,478,86,742.0,P4,1
1751004745.8973618,488,48,725.0,P4,1
1751004746.968351,531,103,744.0,P4,2
1751004747.0004008,493,134,765.0,P4,2
1751004747.0355344,476,159,776.0,P4,2
1751004747.0712333,463,193,506.0,P4,2
1751004747.1016674,455,239,524.0,P4,2
1751004747.1349976,441,260,533.0,P4,2
1751004747.1683862,434,274,547.0,P4,2
1751004747.2018604,430,281,555.0,P4,2
1751004747.2343569,427,288,561.0,P4,2
1751004747.268523,425,293,566.0,P4,2
1751004747.3018932,426,297,568.0,P4,2
1751004747.3352706,426,299,571.0,P4,2
1751004747.369311,425,302,573.0,P4,2
1751004747.3992493,422,303,573.0,P4,2
1751004747.4347923,423,305,576.0,P4,2
1751004747.4522116,422,305,576.0,P4,2
1751004747.4994206,421,305,576.0,P4,2
1751004747.5332363,421,305,577.0,P4,2
1751004747.5689318,420,305,577.0,P4,2
1751004747.6022139,420,305,576.0,P4,2
1751004747.6379104,420,306,576.0,P4,2
1751004747.6693985,420,306,577.0,P4,2
1751004747.7033308,420,306,577.0,P4,2
1751004747.726299,420,306,575.0,P4,2
1751004747.7690747,420,306,575.0,P4,2
1751004747.8009734,419,306,575.0,P4,2
1751004747.81909,420,306,574.0,P4,2
1751004747.866772,421,303,572.0,P4,2
1751004747.9017894,422,298,571.0,P4,2
1751004747.933509,422,291,566.0,P4,2
1751004747.9729931,423,281,567.0,P4,2
1751004747.9996786,425,269,583.0,P4,2
1751004748.0603137,428,237,640.0,P4,2
1751004748.0996141,431,216,663.0,P4,2
1751004748.1330397,435,193,697.0,P4,2
1751004748.156476,441,167,808.0,P4,2
1751004748.20395,449,134,783.0,P4,2
1751004748.2358918,458,101,752.0,P4,2
1751004748.2678618,467,59,734.0,P4,2
1751004749.1128669,515,126,749.0,P4,3
1751004749.134233,488,149,765.0,P4,3
1751004749.2033277,466,223,522.0,P4,3
1751004749.2378378,458,241,531.0,P4,3
1751004749.269666,450,255,539.0,P4,3
1751004749.3008974,443,267,542.0,P4,3
1751004749.3345373,438,274,552.0,P4,3
1751004749.358703,434,281,558.0,P4,3
1751004749.4010777,431,287,560.0,P4,3
1751004749.4342492,428,291,567.0,P4,3
1751004749.4588513,426,295,576.0,P4,3
1751004749.5011075,424,298,577.0,P4,3
1751004749.525603,421,301,580.0,P4,3
1751004749.5710185,421,301,579.0,P4,3
1751004749.601168,421,302,581.0,P4,3
1751004749.637831,421,302,581.0,P4,3
1751004749.671548,421,302,581.0,P4,3
1751004749.7049937,421,302,582.0,P4,3
1751004749.740663,421,302,581.0,P4,3
1751004749.7712278,420,302,581.0,P4,3
1751004749.8055613,420,302,582.0,P4,3
1751004749.8279114,420,302,582.0,P4,3
1751004749.8691518,420,302,581.0,P4,3
1751004749.9013543,420,302,581.0,P4,3
1751004749.922245,420,302,582.0,P4,3
1751004749.971508,419,302,582.0,P4,3
1751004750.004967,418,301,578.0,P4,3
1751004750.037813,418,297,579.0,P4,3
1751004750.0696225,420,291,577.0,P4,3
